title,date_enacted,jurisdiction,jurisdiction_name,general_reference,data_category,individual_rights,handler_responsibilities,sector,keywords,solove_classification,synopsis,pipl_mention,file_path,top_level_category
Jiangsu Province Digital Economy Promotion Regulations (2025 Amendment),2022-05-31,provincial,Jiangsu Province,False,general,[],"['Security & Management', 'Compliance Audits', 'Impact Assessment', 'Incident Response & Notification', 'Platform Compliance', 'Outsourced Processing']","['Information Transmission, Software & IT Services', 'Manufacturing', 'Financial Intermediation', 'Health & Social Work', 'Education', 'Agriculture, Forestry, Animal Husbandry & Fishery', 'Transportation, Storage & Postal Services', 'Public Administration, Social Security & Social Organizations', 'Culture, Sports & Entertainment', 'Resident Services, Repair & Other Services', 'Leasing & Business Services', 'Scientific Research & Technical Services', 'Wholesale & Retail Trade', 'Accommodation & Catering', 'Water Conservancy, Environment & Public Facilities Management']","['Cross-Border Transfer', 'Automated Decision-Making Transparency', 'De-Identification', 'Anonymization']","['Information Collection', 'Information Processing', 'Information Dissemination', 'Invasion']",Promotes data security and orderly data flow,False,data_protection/3_local_regulations/江苏省数字经济促进条例(2025修正)(FBM-CLI.10.8478843).txt,data_protection
Fushun City Government Data Resource Sharing and Opening Regulations,2022-11-04,city,Fushun City,False,general,[],"['Security & Management', 'Incident Response & Notification']","['Public Administration, Social Security & Social Organizations', 'Information Transmission, Software & IT Services', 'Health & Social Work', 'Education', 'Financial Intermediation', 'Transportation, Storage & Postal Services', 'Water Conservancy, Environment & Public Facilities Management', 'Manufacturing', 'Agriculture, Forestry, Animal Husbandry & Fishery', 'Mining', 'Construction', 'Wholesale & Retail Trade', 'Accommodation & Catering', 'Scientific Research & Technical Services', 'Resident Services, Repair & Other Services', 'Culture, Sports & Entertainment']",[],"['Information Processing', 'Information Dissemination']",Regulates government data sharing and security measures,True,data_protection/3_local_regulations/抚顺市政务数据资源共享开放条例(FBM-CLI.10.6142492).txt,data_protection
Beijing Non-Motor Vehicle Management Regulations,2018-09-28,city,Beijing City,True,general,[],[],"['Transportation, Storage & Postal Services', 'Information Transmission, Software & IT Services']",[],[],,False,data_protection/3_local_regulations/北京市非机动车管理条例(FBM-CLI.10.1475746).txt,data_protection
Jiangsu Province Data Regulations,2025-01-22,provincial,Jiangsu Province,False,general,"['Know & Decide', 'Access & Copy', 'Rectification', 'Erasure', 'Explanation', 'Convenient Exercise & Remedy']","['Security & Management', 'Compliance Audits', 'Impact Assessment', 'Incident Response & Notification', 'Outsourced Processing', 'Local Representative']","['Information Transmission, Software & IT Services', 'Financial Intermediation', 'Manufacturing', 'Health & Social Work', 'Education', 'Public Administration, Social Security & Social Organizations', 'Agriculture, Forestry, Animal Husbandry & Fishery', 'Transportation, Storage & Postal Services', 'Wholesale & Retail Trade', 'Construction', 'Culture, Sports & Entertainment', 'Resident Services, Repair & Other Services', 'Scientific Research & Technical Services', 'Water Conservancy, Environment & Public Facilities Management', 'Accommodation & Catering', 'Real Estate', 'Leasing & Business Services']","['Parental Consent for Minors', 'Cross-Border Transfer', 'De-Identification', 'Anonymization']","['Information Collection', 'Information Processing', 'Information Dissemination', 'Invasion']",Enhances data protection and security with comprehensive regulations,True,data_protection/3_local_regulations/江苏省数据条例(FBM-CLI.10.8475273).txt,data_protection
Zhuhai Special Economic Zone Audit Regulations,2023-11-30,city,Zhuhai City,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/珠海经济特区审计条例(FBM-CLI.10.7285741).txt,data_protection
"Shaanxi Province Historical and Cultural Cities, Towns and Villages Protection Regulations",2023-09-27,provincial,Shaanxi Province,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/陕西省历史文化名城名镇名村保护条例(FBM-CLI.10.7186760).txt,data_protection
Xiangtan City Peace Construction Regulation,2022-09-23,city,Xiangtan City,True,general,[],[],"['Public Administration, Social Security & Social Organizations', 'Information Transmission, Software & IT Services', 'Health & Social Work', 'Financial Intermediation']",[],[],Promotes social governance and security without specific privacy measures,False,data_protection/3_local_regulations/湘潭市平安建设条例(FBM-CLI.10.5668693).txt,data_protection
Binzhou City Social Psychological Service Regulations,2023-08-25,city,Binzhou City,False,sensitive,[],['Security & Management'],"['Health & Social Work', 'Education', 'Public Administration, Social Security & Social Organizations']",[],['Information Processing'],Regulates psychological services and protects sensitive data,False,data_protection/3_local_regulations/滨州市社会心理服务条例(FBM-CLI.10.7186735).txt,data_protection
Decision of the Standing Committee of the Shantou Municipal People's Congress on Strengthening Procuratorial Public Interest Litigation,2020-08-31,city,Shantou City,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/汕头市人民代表大会常务委员会关于加强检察公...(FBM-CLI.10.1652630).txt,data_protection
Decision of the Standing Committee of the Yunnan Provincial People's Congress on Strengthening the Public Interest Litigation Work of Procuratorial Organs,2019-09-28,provincial,Yunnan Province,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/云南省人民代表大会常务委员会关于加强检察机...(FBM-CLI.10.1540787).txt,data_protection
Xinjiang Uygur Autonomous Region Data Regulations,2025-03-26,provincial,Xinjiang Uygur Autonomous Region,False,general,"['Know & Decide', 'Explanation']","['Security & Management', 'Outsourced Processing', 'Incident Response & Notification', 'Impact Assessment', 'Cross-Border Transfer']","['Agriculture, Forestry, Animal Husbandry & Fishery', 'Manufacturing', 'Mining', 'Production & Supply of Electricity, Heat, Gas & Water', 'Information Transmission, Software & IT Services', 'Financial Intermediation', 'Culture, Sports & Entertainment', 'Health & Social Work', 'Education', 'Public Administration, Social Security & Social Organizations', 'Transportation, Storage & Postal Services', 'Wholesale & Retail Trade', 'Resident Services, Repair & Other Services', 'Water Conservancy, Environment & Public Facilities Management', 'Leasing & Business Services', 'Scientific Research & Technical Services', 'Accommodation & Catering', 'Real Estate', 'International Organizations']",['Cross-Border Transfer'],"['Information Collection', 'Information Processing', 'Information Dissemination', 'Invasion']","Promotes data security, privacy protection, and regulated data flow.",True,data_protection/3_local_regulations/新疆维吾尔自治区数据条例(FBM-CLI.10.8690271).txt,data_protection
Nanning Hengzhou Jasmine Protection and Development Regulation,2021-11-20,city,Nanning City,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/南宁横州市茉莉花保护发展条例(FBM-CLI.10.4782885).txt,data_protection
Chizhou City Ancient Architecture Protection Regulations,2021-08-30,city,Chizhou City,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/池州市古建筑保护条例(FBM-CLI.10.4283856).txt,data_protection
Henan Province Digital Economy Promotion Regulation,2021-12-28,provincial,Henan Province,False,general,"['Know & Decide', 'Access & Copy', 'Rectification', 'Erasure', 'Convenient Exercise & Remedy']","['Security & Management', 'Incident Response & Notification']","['Information Transmission, Software & IT Services', 'Manufacturing', 'Agriculture, Forestry, Animal Husbandry & Fishery', 'Financial Intermediation', 'Health & Social Work', 'Public Administration, Social Security & Social Organizations', 'Transportation, Storage & Postal Services', 'Wholesale & Retail Trade', 'Education', 'Culture, Sports & Entertainment', 'Resident Services, Repair & Other Services', 'Leasing & Business Services']",['Cross-Border Transfer'],"['Information Collection', 'Information Processing', 'Information Dissemination']",Promotes data security and individual rights in digital economy,False,data_protection/3_local_regulations/河南省数字经济促进条例(FBM-CLI.10.4816904).txt,data_protection
Decision of the Standing Committee of Jiangsu Provincial People's Congress on Promoting the Development of Internet of Vehicles and Intelligent Connected Vehicles,2023-11-29,provincial,Jiangsu Province,True,general,[],"['Security & Management', 'Cross-Border Transfer']","['Information Transmission, Software & IT Services', 'Manufacturing', 'Transportation, Storage & Postal Services']",['Cross-Border Transfer'],[],Promotes IoV development with data security and management measures,False,data_protection/3_local_regulations/江苏省人民代表大会常务委员会关于促进车联网...(FBM-CLI.10.7294302).txt,data_protection
Decision of the Tianjin Municipal People's Congress Standing Committee on Strengthening Legal Supervision of Procuratorial Organs in the New Era (2023 Revision),2022-12-01,city,Tianjin City,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/天津市人民代表大会常务委员会关于加强新时代...(FBM-CLI.10.7363596).txt,data_protection
"Regulations on the Protection of Historical and Cultural Cities, Towns and Villages in Zhejiang Province (2020 Revision)",2012-09-28,provincial,Zhejiang Province,True,general,[],[],[],[],[],,False,data_protection/3_local_regulations/浙江省历史文化名城名镇名村保护条例(2020修正)(FBM-CLI.10.1637285).txt,data_protection
Jiangsu Province Road Transport Regulations (2024 Revision),2024-05-29,provincial,Jiangsu Province,False,general,[],"['Security & Management', 'Incident Response & Notification']","['Transportation, Storage & Postal Services', 'Information Transmission, Software & IT Services']",[],['Information Processing'],Regulates road transport with data protection measures,False,data_protection/3_local_regulations/江苏省道路运输条例(2024修订)(FBM-CLI.10.7547662).txt,data_protection
